-0.85626745,0.8178404,1.0096544,0.13383105,-0.15067773,-0.46995586,-0.43927026,-0.727961,-0.88927245,-0.64422363,-0.98958904,-1.2254462,-0.8852453,-0.86698765,-0.8112907,-0.6603171,-1.0587237,-0.83003837,-0.84787,-0.8685006
-0.31373665,0.78655255,0.48445788,-0.47115862,-0.4975014,-0.49984542,-0.4027552,-0.66798806,-0.7828326,-0.5435824,-0.71470475,-0.8809407,-0.59847635,-0.6569612,-0.638302,-0.6916505,-0.7611077,-0.71536493,-0.7198573,-0.59559876
-0.90371066,0.8416988,0.9815513,0.06715089,-0.34094182,-0.40824997,-0.42354524,-0.75788856,-0.93013585,-0.4718105,-0.93987983,-1.2789474,-0.85313296,-0.821405,-0.94971997,-0.7386104,-1.0364119,-0.9482647,-0.95997894,-0.9078303
-0.25763634,0.7072094,0.39094487,-0.40621838,-0.40587866,-0.48651576,-0.38682622,-0.59226096,-0.79189783,-0.51500946,-0.6933495,-0.91253465,-0.64639384,-0.54730356,-0.49321976,-0.6154347,-0.900388,-0.66421515,-0.74395853,-0.6987776
-0.9290081,0.80551106,0.94754386,0.14636381,-0.15542845,-0.40253913,-0.39853993,-0.7815923,-0.9051351,-0.51147544,-0.9219492,-1.2304381,-0.78079385,-0.98813856,-0.8072562,-0.6594237,-0.9982941,-0.94437206,-0.932465,-0.83782715
-0.8692448,0.81041914,0.9632514,0.07982649,-0.15912752,-0.3774966,-0.29778975,-0.75692147,-0.9953235,-0.56152004,-0.89637464,-1.2334279,-0.88007015,-0.78811085,-0.83226454,-0.49335968,-1.0862374,-0.8965551,-1.0126297,-0.80347854
-0.20621933,0.7757195,0.40489805,-0.43842494,-0.47036552,-0.53502744,-0.39057893,-0.69584763,-0.83066905,-0.4659257,-0.7757817,-0.92211175,-0.5446636,-0.6007049,-0.5494302,-0.5675045,-0.73485696,-0.66926545,-0.68870807,-0.7048165
-0.84220415,0.801504,1.0667337,0.09385846,-0.17066397,-0.3552394,-0.4763704,-0.8428603,-0.9059356,-0.4894067,-0.9666775,-1.305144,-0.8365205,-0.8107711,-1.0180469,-0.6427123,-1.077173,-0.9022708,-1.039034,-0.81910443
-0.92021585,0.8031877,0.9493673,-0.025834784,-0.1777199,-0.41180655,-0.43412006,-0.79324245,-0.86323863,-0.5258152,-0.86263835,-1.2969167,-0.88294923,-0.78699344,-0.8817117,-0.55731505,-1.1226537,-0.8680765,-0.9960048,-0.8303043
-0.92730594,0.8136024,0.9282814,0.0018720541,-0.37873372,-0.42598227,-0.4298059,-0.83947396,-0.940297,-0.6136959,-1.0045202,-1.29424,-0.9690997,-0.8425768,-0.85879904,-0.6754816,-1.0348586,-0.92976785,-0.9157921,-0.8077843
-0.869109,0.81205946,0.9365482,-0.00723352,-0.22584878,-0.4992405,-0.44539967,-0.78323495,-0.8743583,-0.53148997,-0.9548793,-1.2654959,-0.79875845,-0.7807715,-0.6923668,-0.608581,-1.0839111,-0.8560098,-0.9239823,-0.8407411
-0.492941,0.7624418,0.71777654,-0.24936168,-0.24217713,-0.42088938,-0.25109053,-0.585755,-0.6779224,-0.3050855,-0.7167403,-0.9796403,-0.5205567,-0.67809,-0.6474198,-0.80463624,-0.8973834,-0.71205616,-0.7139852,-0.84536576
-0.9170435,0.82647175,1.0423625,0.19863033,-0.18232922,-0.3857809,-0.40620342,-0.7968972,-0.93649536,-0.5299332,-0.90302825,-1.3359865,-0.85028696,-0.8641678,-0.82770777,-0.66029215,-1.0276726,-0.9534168,-0.92382187,-0.84004605
-0.94827604,0.7654581,0.94923496,0.12214774,-0.17306961,-0.38653484,-0.39041865,-0.7370031,-0.94490886,-0.60695314,-0.8210648,-1.2019515,-0.7756184,-0.9017611,-0.7968466,-0.5957023,-1.032767,-0.9142373,-0.93956536,-0.96929383
-0.8661944,0.8472155,0.93207896,-0.055508878,-0.29601443,-0.41620246,-0.5486471,-0.83042914,-1.0183353,-0.63617146,-0.9551933,-1.2549748,-0.7794865,-0.8521686,-0.66837037,-0.49445426,-1.0582902,-0.9767547,-0.93112916,-0.8625298
-0.30089346,0.8454762,0.46594945,-0.51620036,-0.49360254,-0.510832,-0.4137122,-0.54339594,-0.77945405,-0.5298988,-0.7745691,-0.8983532,-0.5097213,-0.74794245,-0.59206814,-0.6341133,-0.7330713,-0.70813024,-0.7837476,-0.62604284
-0.8414269,0.89196795,0.7900945,-0.1047905,-0.45919573,-0.4263194,-0.51731974,-0.7779801,-0.93535525,-0.5525087,-0.9345021,-1.2919958,-0.87542975,-0.84623146,-0.7886527,-0.55901116,-1.1241797,-0.96710545,-0.9709617,-0.9438615
-0.9352757,0.8266786,0.97424185,0.10019118,-0.14188543,-0.41308534,-0.53020847,-0.85893023,-0.9579014,-0.6483253,-0.9833828,-1.3571562,-0.8495228,-0.93615663,-0.8570933,-0.7094093,-1.1387482,-1.007608,-0.8757001,-0.8548724
-0.6822892,0.75070083,0.8174543,-0.08046004,0.041963052,-0.34227327,-0.28223777,-0.61399484,-0.8298578,-0.43654558,-0.8850371,-0.97476983,-0.6370302,-0.69965845,-0.6905594,-0.7036624,-0.8327582,-0.8931887,-0.7943311,-0.7828976
-0.27784368,0.81459457,0.38403583,-0.45106706,-0.5052359,-0.56741816,-0.4127331,-0.60981256,-0.74577117,-0.51237774,-0.63827163,-0.81654465,-0.57308924,-0.7011246,-0.5952921,-0.6349955,-0.8440105,-0.73653877,-0.6639718,-0.70852584
-0.2758377,0.7088742,0.38090995,-0.6503513,-0.5070147,-0.64694285,-0.32097822,-0.62499255,-0.7459714,-0.46467096,-0.8387444,-0.84873396,-0.6506395,-0.70165056,-0.71410567,-0.6290071,-0.9408374,-0.6425687,-0.8059454,-0.6811013
-0.38892877,0.7558344,0.5590319,-0.39340124,-0.42053604,-0.47538996,-0.35048482,-0.6052825,-0.8013709,-0.49126804,-0.79202384,-0.95222205,-0.58032006,-0.6239883,-0.53166676,-0.68015534,-0.8319033,-0.7135068,-0.63345337,-0.7552027
-0.81966543,0.8245617,0.9338718,-0.11979589,-0.24835712,-0.39192477,-0.43919793,-0.75584954,-0.8417035,-0.5622679,-0.9973513,-1.3122967,-0.7873071,-0.9614307,-0.6750975,-0.5356725,-1.1579794,-0.93353486,-0.9840644,-0.8634367
-0.3703422,0.8505241,0.71702605,-0.39124832,-0.43176612,-0.5688062,-0.41175655,-0.6307452,-0.7390758,-0.38456553,-0.6483179,-0.91681045,-0.5849156,-0.6698518,-0.5255897,-0.69240934,-0.8111633,-0.7593312,-0.6699166,-0.68121254
-0.95199436,0.8444436,0.9149693,-0.04221836,-0.27123818,-0.3982864,-0.4811723,-0.88803416,-0.99208736,-0.5515528,-0.9878987,-1.3047006,-0.9646218,-0.8840978,-0.84338444,-0.60288316,-1.137127,-0.9987617,-0.9826915,-0.86246055
-0.3910003,0.7912113,0.6332867,-0.39912182,-0.24394228,-0.37626377,-0.35965186,-0.60503256,-0.84579974,-0.4192225,-0.6312793,-0.9598793,-0.63338643,-0.68432426,-0.6402218,-0.5045114,-0.7769102,-0.66182005,-0.6691264,-0.7136609
-0.94115275,0.8210197,0.99221754,0.09588621,-0.24556181,-0.42588013,-0.56209344,-0.8318076,-0.9063706,-0.48689517,-0.97965354,-1.3485651,-0.9112084,-0.82746303,-0.81044626,-0.6983861,-1.0512298,-0.9918313,-0.9829845,-0.84834707
